week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2021-01-09,48,Alberta,Alberta,Total,45022,44298,724,,,,0,30915,724,,,,0,,,,,,,,,,,,
2021-01-09,48,Alberta,Alberta,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,59,British Columbia,Colombie-Britannique,Moderna Spikevax,11446,11446,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),48801,48766,35,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,59,British Columbia,Colombie-Britannique,Total,60250,60215,35,,,,0,35545,35,,,,0,,,,,,,,,,,,
2021-01-09,59,British Columbia,Colombie-Britannique,Unknown,3,3,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,60,Yukon,Yukon,Moderna Spikevax,495,495,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,60,Yukon,Yukon,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,60,Yukon,Yukon,Total,495,495,0,,,,0,495,0,,,,0,,,,,,,,,,,,
2021-01-09,60,Yukon,Yukon,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,511,511,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Total,511,511,0,,,,0,389,0,,,,0,,,,,,,,,,,,
2021-01-09,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Moderna Spikevax,20,20,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Total,20,20,0,,,,0,20,0,,,,0,,,,,,,,,,,,
2021-01-09,62,Nunavut,Nunavut,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,1,Canada,Canada,Moderna Spikevax,76759,45527,0,,,,31232,,,,,,,,,,,,,,,,,,
2021-01-16,1,Canada,Canada,Not reported,210580,197158,13422,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),304252,176448,13326,,,,114478,,,,,,,,,,,,,,,,,,
2021-01-16,1,Canada,Canada,Total,591669,419138,26748,,,,145783,285071,22227,,,,62505,364931,26748,,,,117478,,,,,,
2021-01-16,1,Canada,Canada,Unknown,78,5,0,,,,73,,,,,,,,,,,,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,42,42,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),5942,4208,1734,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,5984,4250,1734,,,,0,1403,881,,,,0,2465,1734,,,,0,,,,,,
2021-01-16,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,1122,1122,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),4558,3171,1387,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Total,5680,4293,1387,,,,0,1818,1387,,,,0,2624,1387,,,,0,,,,,,
2021-01-16,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,450,450,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),7497,5290,2207,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Total,7947,5740,2207,,,,0,2985,1131,,,,0,3020,2207,,,,0,,,,,,
2021-01-16,12,Nova Scotia,Nouvelle-Écosse,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Not reported,10483,7918,2565,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Total,10483,7918,2565,,,,0,1677,2565,,,,0,5032,2565,,,,0,,,,,,
2021-01-16,13,New Brunswick,Nouveau-Brunswick,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,24,Quebec,Québec,Moderna Spikevax,31232,,,,,,31232,,,,,,,,,,,,,,,,,,
2021-01-16,24,Quebec,Québec,Not reported,0,,,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),114478,,,,,,114478,,,,,,,,,,,,,,,,,,
2021-01-16,24,Quebec,Québec,Total,145783,,,,,,145783,,,,,,62505,,,,,,117478,,,,,,
2021-01-16,24,Quebec,Québec,Unknown,73,,,,,,73,,,,,,,,,,,,,,,,,,
2021-01-16,35,Ontario,Ontario,Moderna Spikevax,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,35,Ontario,Ontario,Not reported,200097,189240,10857,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,35,Ontario,Ontario,Total,200097,189240,10857,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,35,Ontario,Ontario,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Moderna Spikevax,1317,1317,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),17326,15182,2144,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,46,Manitoba,Manitoba,Total,18643,16499,2144,,,,0,7805,1264,,,,0,13067,2144,,,,0,,,,,,
2021-01-16,46,Manitoba,Manitoba,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Moderna Spikevax,3546,3546,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),12469,10737,1732,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Total,16015,14283,1732,,,,0,8767,779,,,,0,10743,1732,,,,0,,,,,,
2021-01-16,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,48,Alberta,Alberta,Moderna Spikevax,17054,17054,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,48,Alberta,Alberta,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),68880,64805,4075,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,48,Alberta,Alberta,Total,85934,81859,4075,,,,0,37561,3351,,,,0,68476,4075,,,,0,,,,,,
2021-01-16,48,Alberta,Alberta,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Moderna Spikevax,16655,16655,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),73102,73055,47,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Total,89762,89715,47,,,,0,29500,12,,,,0,65045,47,,,,0,,,,,,
2021-01-16,59,British Columbia,Colombie-Britannique,Unknown,5,5,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,60,Yukon,Yukon,Moderna Spikevax,1309,1309,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,60,Yukon,Yukon,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,60,Yukon,Yukon,Total,1309,1309,0,,,,0,814,0,,,,0,1309,0,,,,0,,,,,,
2021-01-16,60,Yukon,Yukon,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,1891,1891,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Total,1891,1891,0,,,,0,1380,0,,,,0,1769,0,,,,0,,,,,,
2021-01-16,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Moderna Spikevax,2141,2141,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-16,62,Nunavut,Nunavut,Total,2141,2141,0,,,,0,2121,0,,,,0,2141,0,,,,0,,,,,,
2021-01-16,62,Nunavut,Nunavut,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,1,Canada,Canada,Moderna Spikevax,145016,88522,792,,,,55702,,,,,,,,,,,,,,,,,,
2021-01-23,1,Canada,Canada,Not reported,294930,260648,34282,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),394843,207498,24220,,,,163125,,,,,,,,,,,,,,,,,,
2021-01-23,1,Canada,Canada,Total,834796,556675,59294,,,,218827,137537,32546,,,,73044,,,,,,,,,,,,
2021-01-23,1,Canada,Canada,Unknown,7,7,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,1665,1665,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),7520,5783,1737,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,9185,7448,1737,,,,0,3198,3,,,,0,,,,,,,,,,,,
2021-01-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,1391,1391,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),5704,3820,1884,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Total,7095,5211,1884,,,,0,918,497,,,,0,,,,,,,,,,,,
2021-01-23,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,895,895,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),10101,7393,2708,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Total,10996,8288,2708,,,,0,2548,501,,,,0,,,,,,,,,,,,
2021-01-23,12,Nova Scotia,Nouvelle-Écosse,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Not reported,14357,11516,2841,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Total,14357,11516,2841,,,,0,3598,276,,,,0,,,,,,,,,,,,
2021-01-23,13,New Brunswick,Nouveau-Brunswick,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,24,Quebec,Québec,Moderna Spikevax,55702,,,,,,55702,,,,,,,,,,,,,,,,,,
2021-01-23,24,Quebec,Québec,Not reported,0,,,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),163125,,,,,,163125,,,,,,,,,,,,,,,,,,
2021-01-23,24,Quebec,Québec,Total,218827,,,,,,218827,,,,,,73044,,,,,,,,,,,,
2021-01-23,24,Quebec,Québec,Unknown,0,,,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,35,Ontario,Ontario,Moderna Spikevax,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,35,Ontario,Ontario,Not reported,280573,249132,31441,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,35,Ontario,Ontario,Total,280573,249132,31441,,,,0,59892,20584,,,,0,,,,,,,,,,,,
2021-01-23,35,Ontario,Ontario,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Moderna Spikevax,5504,5504,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),23731,20335,3396,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Total,29235,25839,3396,,,,0,9340,1252,,,,0,,,,,,,,,,,,
2021-01-23,46,Manitoba,Manitoba,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Moderna Spikevax,7030,7030,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),19091,16633,2458,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Total,26121,23663,2458,,,,0,9380,726,,,,0,,,,,,,,,,,,
2021-01-23,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,48,Alberta,Alberta,Moderna Spikevax,22113,21457,656,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,48,Alberta,Alberta,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),76913,68100,8813,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,48,Alberta,Alberta,Total,99026,89557,9469,,,,0,7698,5394,,,,0,,,,,,,,,,,,
2021-01-23,48,Alberta,Alberta,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Moderna Spikevax,32847,32711,136,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),88658,85434,3224,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Total,121512,118152,3360,,,,0,28437,3313,,,,0,,,,,,,,,,,,
2021-01-23,59,British Columbia,Colombie-Britannique,Unknown,7,7,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,60,Yukon,Yukon,Moderna Spikevax,3950,3950,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,60,Yukon,Yukon,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,60,Yukon,Yukon,Total,3950,3950,0,,,,0,2641,0,,,,0,,,,,,,,,,,,
2021-01-23,60,Yukon,Yukon,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,9471,9471,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Total,9471,9471,0,,,,0,7580,0,,,,0,,,,,,,,,,,,
2021-01-23,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Moderna Spikevax,4448,4448,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Total,4448,4448,0,,,,0,2307,0,,,,0,,,,,,,,,,,,
2021-01-23,62,Nunavut,Nunavut,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,1,Canada,Canada,Moderna Spikevax,175760,107965,6241,,,,61554,,,,,,,,,,,,,,,,,,
2021-01-30,1,Canada,Canada,Not reported,356900,283586,73314,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),440208,228198,34094,,,,177916,,,,,,,,,,,,,,,,,,
2021-01-30,1,Canada,Canada,Total,972891,619757,113649,,,,239485,63082,54355,,,,20658,200619,86901,,,,93702,565550,113649,,,,211180
2021-01-30,1,Canada,Canada,Unknown,23,8,0,,,,15,,,,,,,,,,,,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,2560,2560,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),8555,5793,2762,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,11115,8353,2762,,,,0,905,1025,,,,0,4103,1028,,,,0,6568,2762,,,,0
2021-01-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,1439,1439,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),6405,3840,2565,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Total,7844,5279,2565,,,,0,68,681,,,,0,986,1178,,,,0,3610,2565,,,,0
2021-01-30,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,1813,1812,1,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),13006,10278,2728,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Total,14819,12090,2729,,,,0,3802,21,,,,0,6350,522,,,,0,9370,2729,,,,0
2021-01-30,12,Nova Scotia,Nouvelle-Écosse,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Not reported,17256,12791,4465,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Total,17256,12791,4465,,,,0,1275,1624,,,,0,4873,1900,,,,0,9905,4465,,,,0
2021-01-30,13,New Brunswick,Nouveau-Brunswick,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,24,Quebec,Québec,Moderna Spikevax,61554,,,,,,61554,,,,,,,,,,,,,,,,,,
2021-01-30,24,Quebec,Québec,Not reported,0,,,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),177916,,,,,,177916,,,,,,,,,,,,,,,,,,
2021-01-30,24,Quebec,Québec,Total,239485,,,,,,239485,,,,,,20658,,,,,,93702,,,,,,211180
2021-01-30,24,Quebec,Québec,Unknown,15,,,,,,15,,,,,,,,,,,,,,,,,,
2021-01-30,35,Ontario,Ontario,Moderna Spikevax,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,35,Ontario,Ontario,Not reported,339644,270795,68849,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,35,Ontario,Ontario,Total,339644,270795,68849,,,,0,21663,37408,,,,0,81555,57992,,,,0,,,,,,
2021-01-30,35,Ontario,Ontario,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Moderna Spikevax,8383,8383,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),32561,24058,8503,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,46,Manitoba,Manitoba,Total,40944,32441,8503,,,,0,6602,5107,,,,0,15942,6359,,,,0,29009,8503,,,,0
2021-01-30,46,Manitoba,Manitoba,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Moderna Spikevax,8630,8630,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),21657,18585,3072,,,,0,,,,,,,,,,,,,,,,,,
2021-01-30,47,Saskatchewan,Saskatchewan,Total,30287,27215,3072,,,,0,3552,614,,,,0,12932,1340,,,,0,23675,3072,,,,0
2021-01-30,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
